onset	duration	sample	value
5.5664062500	n/a	1425	42001
5.8789062500	n/a	1505	42002
6.5664062500	n/a	1681	42001
6.8789062500	n/a	1761	42002
7.6562500000	n/a	1960	42001
8.0664062500	n/a	2065	42002
11.8789062500	n/a	3041	42001
14.8281250000	n/a	3796	11111
14.8281250000	n/a	3796	31111
15.3789062500	n/a	3937	42002
15.8789062500	n/a	4065	42001
16.4765625000	n/a	4218	42002
17.2109375000	n/a	4406	43401
17.2265625000	n/a	4410	12101
20.0742187500	n/a	5139	12201
20.2695312500	n/a	5189	43301
20.5234375000	n/a	5254	12202
20.7187500000	n/a	5304	43302
22.8789062500	n/a	5857	43402
26.2187500000	n/a	6712	43301
29.1171875000	n/a	7454	43302
29.2265625000	n/a	7482	12102
38.9375000000	n/a	9968	42001
39.8750000000	n/a	10208	43401
40.2304687500	n/a	10299	12201
40.2734375000	n/a	10310	43421
40.6132812500	n/a	10397	43402
40.9375000000	n/a	10480	42002
47.4140625000	n/a	12138	43422
47.4179687500	n/a	12139	12202
47.8476562500	n/a	12249	42001
48.1835937500	n/a	12335	43321
49.3945312500	n/a	12645	43322
49.9375000000	n/a	12784	42002
58.7617187500	n/a	15043	43451
58.8710937500	n/a	15071	12201
62.8515625000	n/a	16090	43452
63.2109375000	n/a	16182	12202
64.1054687500	n/a	16411	41504
64.3476562500	n/a	16473	42001
64.7187500000	n/a	16568	43351
65.8789062500	n/a	16865	43352
66.4375000000	n/a	17008	42002
72.8867187500	n/a	18659	41401
72.9804687500	n/a	18683	41402
75.6054687500	n/a	19355	41401
75.6992187500	n/a	19379	41402
77.0742187500	n/a	19731	41401
77.1835937500	n/a	19759	41402
79.5156250000	n/a	20356	43401
79.5585937500	n/a	20367	42001
83.1835937500	n/a	21295	41401
83.2890625000	n/a	21322	41402
83.3554687500	n/a	21339	43402
84.3750000000	n/a	21600	43001
84.5585937500	n/a	21647	42002
84.6171875000	n/a	21662	43002
84.6835937500	n/a	21679	43001
84.9648437500	n/a	21751	41401
85.0039062500	n/a	21761	43002
85.1367187500	n/a	21795	41402
87.4375000000	n/a	22384	12101
87.4765625000	n/a	22394	43401
88.6523437500	n/a	22695	12201
88.8046875000	n/a	22734	43441
91.2031250000	n/a	23348	43402
93.9726562500	n/a	24057	12202
94.0429687500	n/a	24075	43442
94.5273437500	n/a	24199	42001
94.6523437500	n/a	24231	43301
94.9648437500	n/a	24311	43341
97.4335937500	n/a	24943	43342
98.1523437500	n/a	25127	43401
98.5273437500	n/a	25223	42002
98.5585937500	n/a	25231	12102
98.5742187500	n/a	25235	43402
98.6328125000	n/a	25250	43302
101.6523437500	n/a	26023	41401
101.7773437500	n/a	26055	41402
102.6054687500	n/a	26267	41401
102.6835937500	n/a	26287	41402
104.2109375000	n/a	26678	41401
104.3359375000	n/a	26710	41402
105.4335937500	n/a	26991	41401
105.5390625000	n/a	27018	41402
106.6054687500	n/a	27291	41403
106.6992187500	n/a	27315	41402
107.7304687500	n/a	27579	41401
107.8242187500	n/a	27603	41402
114.5273437500	n/a	29319	41401
114.6328125000	n/a	29346	41402
115.4296875000	n/a	29550	41401
115.5273437500	n/a	29575	41402
118.7304687500	n/a	30395	12201
118.7500000000	n/a	30400	43421
122.5390625000	n/a	31370	43422
122.6171875000	n/a	31390	12202
122.8476562500	n/a	31449	42001
123.1953125000	n/a	31538	43321
125.0585937500	n/a	32015	43322
125.3281250000	n/a	32084	43461
129.3476562500	n/a	33113	43462
129.3476562500	n/a	33113	33200
129.9375000000	n/a	33264	42002
130.2148437500	n/a	33335	12101
130.2460937500	n/a	33343	43201
134.6562500000	n/a	34472	43202
136.6640625000	n/a	34986	41401
136.8046875000	n/a	35022	41402
137.8515625000	n/a	35290	41401
137.9765625000	n/a	35322	41402
138.8164062500	n/a	35537	42001
139.0039062500	n/a	35585	43401
139.3750000000	n/a	35680	43301
139.8632812500	n/a	35805	43402
140.4062500000	n/a	35944	42002
140.6953125000	n/a	36018	43301
140.9609375000	n/a	36086	41401
141.0390625000	n/a	36106	41002
141.0546875000	n/a	36110	41402
141.0820312500	n/a	36117	43302
141.6250000000	n/a	36256	42001
141.7851562500	n/a	36297	43301
142.1914062500	n/a	36401	43302
142.2148437500	n/a	36407	12102
143.0078125000	n/a	36610	41001
143.0234375000	n/a	36614	41401
143.0546875000	n/a	36622	43302
143.1171875000	n/a	36638	41402
143.3164062500	n/a	36689	42002
151.9375000000	n/a	38896	42001
152.0898437500	n/a	38935	43401
154.5703125000	n/a	39570	43402
155.3046875000	n/a	39758	42002
155.4414062500	n/a	39793	43401
156.4140625000	n/a	40042	41401
156.5390625000	n/a	40074	41402
156.6210937500	n/a	40095	43001
157.9296875000	n/a	40430	41401
157.9921875000	n/a	40446	41402
158.1914062500	n/a	40497	43402
158.4414062500	n/a	40561	43002
159.0273437500	n/a	40711	42001
159.5585937500	n/a	40847	43401
161.4140625000	n/a	41322	41401
161.5234375000	n/a	41350	41002
162.9140625000	n/a	41706	41401
162.9609375000	n/a	41718	41402
163.4375000000	n/a	41840	42002
163.6601562500	n/a	41897	43402
163.7734375000	n/a	41926	41401
163.8671875000	n/a	41950	41402
164.5390625000	n/a	42122	43301
164.8671875000	n/a	42206	43302
165.1171875000	n/a	42270	41401
165.2109375000	n/a	42294	41402
165.8984375000	n/a	42470	41401
165.9765625000	n/a	42490	41402
168.5585937500	n/a	43151	43401
168.6171875000	n/a	43166	42001
169.9921875000	n/a	43518	41401
170.1015625000	n/a	43546	41402
170.3984375000	n/a	43622	43402
170.4375000000	n/a	43632	42002
170.9609375000	n/a	43766	41401
171.0234375000	n/a	43782	41402
176.2265625000	n/a	45114	41401
176.3359375000	n/a	45142	41402
177.3359375000	n/a	45398	41401
177.3828125000	n/a	45410	41402
178.3242187500	n/a	45651	43401
179.5468750000	n/a	45964	43402
181.7148437500	n/a	46519	42001
182.2148437500	n/a	46647	43001
182.8750000000	n/a	46816	43002
183.3359375000	n/a	46934	42002
184.3515625000	n/a	47194	41401
184.4609375000	n/a	47222	41402
185.2265625000	n/a	47418	41401
185.3203125000	n/a	47442	41402
186.6171875000	n/a	47774	42001
187.1328125000	n/a	47906	43401
188.9453125000	n/a	48370	41401
189.0234375000	n/a	48390	41402
189.8046875000	n/a	48590	43402
189.9140625000	n/a	48618	41401
189.9921875000	n/a	48638	41402
190.1171875000	n/a	48670	42002
196.9257812500	n/a	50413	42001
197.1718750000	n/a	50476	43401
199.4414062500	n/a	51057	43402
199.4726562500	n/a	51065	43401
199.7421875000	n/a	51134	43402
199.8359375000	n/a	51158	42002
200.4648437500	n/a	51319	12101
200.4726562500	n/a	51321	43401
205.5117187500	n/a	52611	43402
207.1992187500	n/a	53043	43401
207.8359375000	n/a	53206	41401
207.8984375000	n/a	53222	41402
208.1484375000	n/a	53286	43402
208.5859375000	n/a	53398	42001
209.3671875000	n/a	53598	41401
209.4296875000	n/a	53614	41402
209.4570312500	n/a	53621	43301
210.2578125000	n/a	53826	43302
210.2968750000	n/a	53836	43301
211.4296875000	n/a	54126	43201
212.4648437500	n/a	54391	12102
212.5898437500	n/a	54423	43302
212.8398437500	n/a	54487	43202
213.8789062500	n/a	54753	43301
214.5664062500	n/a	54929	43401
214.9687500000	n/a	55032	43402
215.9687500000	n/a	55288	43302
216.1093750000	n/a	55324	43301
218.8554687500	n/a	56027	43302
219.1875000000	n/a	56112	43301
219.3554687500	n/a	56155	43302
219.4843750000	n/a	56188	42002
219.8984375000	n/a	56294	41401
219.9609375000	n/a	56310	41402
221.9453125000	n/a	56818	41401
222.0703125000	n/a	56850	41402
222.9140625000	n/a	57066	41401
223.0234375000	n/a	57094	41402
229.3164062500	n/a	58705	43401
231.1953125000	n/a	59186	22101
231.1953125000	n/a	59186	22101
231.1953125000	n/a	59186	22101
231.4023437500	n/a	59239	43301
232.1953125000	n/a	59442	43402
232.9023437500	n/a	59623	43302
233.0859375000	n/a	59670	42001
233.2343750000	n/a	59708	43431
235.5546875000	n/a	60302	43331
236.2148437500	n/a	60471	43332
237.7031250000	n/a	60852	43432
238.7968750000	n/a	61132	42002
249.3242187500	n/a	63827	12101
249.4023437500	n/a	63847	43401
251.9140625000	n/a	64490	41401
252.0078125000	n/a	64514	41402
252.8515625000	n/a	64730	41401
253.0078125000	n/a	64770	41402
253.4453125000	n/a	64882	22102
255.4453125000	n/a	65394	22101
255.6953125000	n/a	65458	22102
255.9296875000	n/a	65518	43402
257.1875000000	n/a	65840	43301
257.4453125000	n/a	65906	22101
258.6953125000	n/a	66226	22102
259.3164062500	n/a	66385	43302
259.3242187500	n/a	66387	12102
260.6757812500	n/a	66733	42001
260.9453125000	n/a	66802	22101
261.0390625000	n/a	66826	43401
261.2695312500	n/a	66885	43451
261.3046875000	n/a	66894	12201
261.7460937500	n/a	67007	43402
262.1757812500	n/a	67117	42002
262.4453125000	n/a	67186	22101
263.0468750000	n/a	67340	32000
263.4453125000	n/a	67442	22301
263.6953125000	n/a	67506	22501
264.1953125000	n/a	67634	22501
264.9453125000	n/a	67826	22102
265.1953125000	n/a	67890	22302
265.1953125000	n/a	67890	22301
265.6679687500	n/a	68011	43452
265.8554687500	n/a	68059	12202
266.4453125000	n/a	68210	22302
266.6953125000	n/a	68274	22301
266.7656250000	n/a	68292	42001
266.9453125000	n/a	68338	22301
266.9453125000	n/a	68338	22301
267.0468750000	n/a	68364	43351
267.2578125000	n/a	68418	41504
267.3867187500	n/a	68451	43352
267.4062500000	n/a	68456	43421
267.4062500000	n/a	68456	31112
267.4062500000	n/a	68456	31121
268.4453125000	n/a	68722	22302
268.6953125000	n/a	68786	22301
268.9453125000	n/a	68850	22501
269.1953125000	n/a	68914	22302
269.6953125000	n/a	69042	22501
269.9453125000	n/a	69106	22301
269.9453125000	n/a	69106	22102
270.4453125000	n/a	69234	22501
270.6953125000	n/a	69298	22302
270.9453125000	n/a	69362	22101
271.2148437500	n/a	69431	43422
271.4453125000	n/a	69490	22301
271.5742187500	n/a	69523	42002
271.7343750000	n/a	69564	43441
272.1953125000	n/a	69682	22502
272.4296875000	n/a	69742	12201
272.5351562500	n/a	69769	43321
272.7460937500	n/a	69823	43442
272.8789062500	n/a	69857	12202
272.9843750000	n/a	69884	43322
273.4453125000	n/a	70002	22501
273.7031250000	n/a	70068	32000
273.9453125000	n/a	70130	22101
273.9453125000	n/a	70130	22101
273.9453125000	n/a	70130	22502
273.9453125000	n/a	70130	22101
274.0742187500	n/a	70163	42001
274.4453125000	n/a	70258	22201
274.6562500000	n/a	70312	43441
274.6562500000	n/a	70312	44311
274.6953125000	n/a	70322	22202
274.6953125000	n/a	70322	22001
274.9453125000	n/a	70386	22001
274.9453125000	n/a	70386	22102
274.9453125000	n/a	70386	22201
275.1953125000	n/a	70450	22002
275.1953125000	n/a	70450	22202
275.1953125000	n/a	70450	22101
275.4453125000	n/a	70514	22101
275.4453125000	n/a	70514	22302
275.4453125000	n/a	70514	22002
275.6953125000	n/a	70578	22001
275.6953125000	n/a	70578	22601
275.9453125000	n/a	70642	22001
276.1953125000	n/a	70706	22102
276.1953125000	n/a	70706	22201
276.1953125000	n/a	70706	22001
276.4453125000	n/a	70770	22202
276.4453125000	n/a	70770	22002
276.4453125000	n/a	70770	22002
276.4453125000	n/a	70770	22002
276.4453125000	n/a	70770	22602
276.4453125000	n/a	70770	22102
276.4648437500	n/a	70775	43442
276.4648437500	n/a	70775	44312
276.8554687500	n/a	70875	42002
277.1953125000	n/a	70962	22302
277.1953125000	n/a	70962	22501
277.2656250000	n/a	70980	32000
277.4453125000	n/a	71026	22101
277.4453125000	n/a	71026	22301
278.9453125000	n/a	71410	22302
279.1953125000	n/a	71474	22501
279.1953125000	n/a	71474	22502
279.1953125000	n/a	71474	22301
279.4453125000	n/a	71538	22102
279.4453125000	n/a	71538	22102
279.4453125000	n/a	71538	22101
279.9453125000	n/a	71666	22101
280.4453125000	n/a	71794	22102
280.4453125000	n/a	71794	22301
280.4453125000	n/a	71794	22502
280.5546875000	n/a	71822	12201
280.5820312500	n/a	71829	43341
280.6953125000	n/a	71858	22101
280.6953125000	n/a	71858	22302
280.9453125000	n/a	71922	22501
281.0039062500	n/a	71937	12202
281.0351562500	n/a	71945	43342
281.1953125000	n/a	71986	22502
281.4453125000	n/a	72050	22102
281.6953125000	n/a	72114	22302
281.6953125000	n/a	72114	22101
281.6953125000	n/a	72114	22301
281.9453125000	n/a	72178	22101
281.9453125000	n/a	72178	22502
282.1953125000	n/a	72242	22501
282.4453125000	n/a	72306	22502
282.4453125000	n/a	72306	22501
282.6953125000	n/a	72370	22501
282.9453125000	n/a	72434	22502
283.1953125000	n/a	72498	22102
283.6953125000	n/a	72626	22301
283.7578125000	n/a	72642	41401
283.8671875000	n/a	72670	41402
283.9453125000	n/a	72690	22102
284.1953125000	n/a	72754	22502
284.1953125000	n/a	72754	22302
284.4453125000	n/a	72818	22301
284.4453125000	n/a	72818	22501
284.6953125000	n/a	72882	22101
284.6953125000	n/a	72882	22502
284.9453125000	n/a	72946	22302
285.0390625000	n/a	72970	41401
285.1328125000	n/a	72994	41402
285.6953125000	n/a	73138	22501
286.0664062500	n/a	73233	42001
286.1953125000	n/a	73266	22502
286.1953125000	n/a	73266	22501
286.4453125000	n/a	73330	22501
286.4453125000	n/a	73330	22501
286.4453125000	n/a	73330	22501
286.4453125000	n/a	73330	22502
286.6953125000	n/a	73394	22301
286.9453125000	n/a	73458	22302
286.9453125000	n/a	73458	22501
287.1953125000	n/a	73522	22502
287.1953125000	n/a	73522	22301
287.1953125000	n/a	73522	22502
287.2421875000	n/a	73534	43441
287.4453125000	n/a	73586	22502
287.6640625000	n/a	73642	42002
287.6953125000	n/a	73650	22501
288.1953125000	n/a	73778	22501
288.3007812500	n/a	73805	43442
288.6953125000	n/a	73906	22502
288.6953125000	n/a	73906	22302
288.8554687500	n/a	73947	42001
288.9453125000	n/a	73970	22501
289.4453125000	n/a	74098	22502
289.4453125000	n/a	74098	22502
289.9453125000	n/a	74226	22501
290.1953125000	n/a	74290	22501
290.5820312500	n/a	74389	43441
290.5820312500	n/a	74389	44311
290.6953125000	n/a	74418	22502
291.1953125000	n/a	74546	22501
291.4453125000	n/a	74610	22301
291.4453125000	n/a	74610	22502
291.9453125000	n/a	74738	22102
291.9453125000	n/a	74738	22502
292.4453125000	n/a	74866	22501
292.9453125000	n/a	74994	22502
292.9453125000	n/a	74994	22302
293.4453125000	n/a	75122	22501
293.5820312500	n/a	75157	43442
293.5820312500	n/a	75157	44312
294.1640625000	n/a	75306	42002
294.6796875000	n/a	75438	12201
294.8125000000	n/a	75472	43341
294.9453125000	n/a	75506	22501
295.1015625000	n/a	75546	43441
295.1289062500	n/a	75553	12202
295.2617187500	n/a	75587	43342
295.6953125000	n/a	75698	22101
295.9453125000	n/a	75762	22102
296.0898437500	n/a	75799	43442
296.1953125000	n/a	75826	22301
296.1953125000	n/a	75826	22502
296.4453125000	n/a	75890	22101
296.4453125000	n/a	75890	22302
296.6640625000	n/a	75946	42001
296.6953125000	n/a	75954	22502
296.9453125000	n/a	76018	22102
296.9453125000	n/a	76018	22501
297.1953125000	n/a	76082	22501
297.2421875000	n/a	76094	43441
297.2421875000	n/a	76094	44311
297.4453125000	n/a	76146	22502
297.4453125000	n/a	76146	22502
297.9453125000	n/a	76274	32000
297.9453125000	n/a	76274	22101
297.9453125000	n/a	76274	22502
298.1953125000	n/a	76338	22102
298.1953125000	n/a	76338	22501
298.4453125000	n/a	76402	22502
299.1953125000	n/a	76594	22301
299.4453125000	n/a	76658	22502
299.4687500000	n/a	76664	43442
299.4687500000	n/a	76664	44312
299.6953125000	n/a	76722	22101
299.8828125000	n/a	76770	42002
299.9453125000	n/a	76786	22501
299.9453125000	n/a	76786	22302
300.1953125000	n/a	76850	22101
300.1953125000	n/a	76850	22301
300.4453125000	n/a	76914	22102
300.4453125000	n/a	76914	22102
300.4453125000	n/a	76914	22301
300.5234375000	n/a	76934	41401
300.6328125000	n/a	76962	41402
300.6953125000	n/a	76978	22301
300.6953125000	n/a	76978	22101
300.9453125000	n/a	77042	22102
301.4140625000	n/a	77162	41401
301.4453125000	n/a	77170	22501
301.4921875000	n/a	77182	41402
301.6953125000	n/a	77234	22102
301.9140625000	n/a	77290	32000
302.1953125000	n/a	77362	22502
302.1953125000	n/a	77362	22302
302.1953125000	n/a	77362	22302
302.2343750000	n/a	77372	12101
302.2890625000	n/a	77386	43401
302.4453125000	n/a	77426	22501
302.4453125000	n/a	77426	22101
302.4453125000	n/a	77426	22101
302.6953125000	n/a	77490	22302
302.7500000000	n/a	77504	43221
302.8046875000	n/a	77518	12201
303.0156250000	n/a	77572	32000
303.1445312500	n/a	77605	32000
303.1953125000	n/a	77618	22102
303.4453125000	n/a	77682	22101
303.4453125000	n/a	77682	22502
303.4453125000	n/a	77682	22301
304.4453125000	n/a	77938	22301
304.6953125000	n/a	78002	22502
304.6953125000	n/a	78002	22102
304.8359375000	n/a	78038	32000
304.9453125000	n/a	78066	22301
304.9453125000	n/a	78066	22502
304.9453125000	n/a	78066	22501
305.1054687500	n/a	78107	12102
305.1484375000	n/a	78118	43402
305.1953125000	n/a	78130	22301
305.1953125000	n/a	78130	22301
305.1953125000	n/a	78130	22302
305.1953125000	n/a	78130	22501
305.1953125000	n/a	78130	22101
305.4453125000	n/a	78194	22302
305.6953125000	n/a	78258	22302
305.6953125000	n/a	78258	22302
305.6953125000	n/a	78258	22301
305.9453125000	n/a	78322	22502
305.9453125000	n/a	78322	22302
306.1953125000	n/a	78386	22301
306.1953125000	n/a	78386	22301
306.1953125000	n/a	78386	22501
306.4453125000	n/a	78450	22301
306.4453125000	n/a	78450	22302
306.6601562500	n/a	78505	43222
306.6835937500	n/a	78511	12202
306.6953125000	n/a	78514	22102
306.6953125000	n/a	78514	22302
306.6953125000	n/a	78514	22302
